ns,nm,nf,entropy,lt,fix,ndev,pd,nuc,exp,rexp,sexp
0.0,0.0,0.37273695420660274,0.08839190628328009,0.422790202342918,0.0,0.2108626198083067,0.362087326943557,0.02023429179978701,0.16613418530351437,0.16719914802981894,0.1757188498402556
0.0,0.0,0.3756503642039542,0.4984391259105099,0.5057232049947971,0.0,0.19667013527575442,0.41519250780437045,0.4703433922996878,0.17898022892819979,0.18314255983350677,0.2726326742976067
0.0,0.0,0.3689727463312369,0.20545073375262055,0.4161425576519916,0.0,0.19811320754716982,0.2851153039832285,0.013626834381551363,0.14046121593291405,0.1488469601677149,0.1488469601677149
0.0,0.0,0.37920489296636084,0.48521916411824667,0.45565749235474007,0.0,0.3435270132517839,0.3934760448521916,0.0417940876656473,0.1529051987767584,0.14475025484199797,0.16819571865443425
0.0,0.5373931623931624,0.6356837606837606,0.5608974358974359,0.6282051282051282,0.0,0.44764957264957267,0.6666666666666666,0.6282051282051282,0.2905982905982906,0.28205128205128205,0.32905982905982906
0.0,0.017616580310880828,0.6404145077720207,0.5253886010362694,0.5865284974093264,0.0,0.35544041450777203,0.566839378238342,0.48082901554404145,0.2559585492227979,0.2601036269430052,0.29637305699481864
0.0,0.0,0.35783783783783785,0.4410810810810811,0.4291891891891892,0.0,0.2281081081081081,0.36324324324324325,0.021621621621621623,0.20432432432432432,0.22486486486486487,0.22054054054054054
0.0,0.021229050279329607,0.5229050279329609,0.5229050279329609,0.5854748603351956,0.0,0.36089385474860336,0.5497206703910614,0.48156424581005586,0.3217877094972067,0.34413407821229053,0.3463687150837989
0.0,0.0,0.3904255319148936,0.4702127659574468,0.4148936170212766,0.0,0.3446808510638298,0.3702127659574468,0.027659574468085105,0.17446808510638298,0.18404255319148935,0.22021276595744682
0.0,0.0,0.3922594142259414,0.4790794979079498,0.4225941422594142,0.0,0.22384937238493724,0.3200836820083682,0.032426778242677826,0.09309623430962342,0.10774058577405858,0.1600418410041841
