ns,nm,nf,entropy,lt,fix,ndev,pd,nuc,exp,rexp,sexp
0.5091459222414267,0.5276664712778991,0.5188817674503569,0.5259700479391484,0.49029731979981717,0.5230796177356339,0.5251873543773053,0.5830681424455162,0.5279161201211868,0.5134498358086894,0.6425437067485155,0.5154304169891742
0.5188132445840516,0.5089884296122081,0.47150659827635577,0.4564388103671623,0.4869834232549789,0.5131387062384642,0.5548874755863102,0.5971684707949316,0.4645633272078141,0.5694389908987383,0.31179251554402987,0.4863640419353402
0.5001525026571612,0.5287838363714971,0.4888572232731332,0.49414936932308895,0.4949557445042041,0.5025813019962697,0.498185868137643,0.43570018893533213,0.49802490321004533,0.5201183619246449,0.2761607665790279,0.43312024486959955
0.4841945105293538,0.48071377388222747,0.48662244950261424,0.4828217540380789,0.4766552923930337,0.49189307101924884,0.4928685943695432,0.5014877567864395,0.5005826586555114,0.48710741333890195,0.46063157895222795,0.5428660903908669
0.4633989166543755,0.5192853785699734,0.4996640974273292,0.49817384009618093,0.5156273660728999,0.5217268608078591,0.4844591435140294,0.5099475530059463,0.5141087958542092,0.6211425230532787,0.4487940584492398,0.5280359339001313
0.4373138669786161,0.4839326566188972,0.4866378798562093,0.48686569298818205,0.5270265147304825,0.4510796100104534,0.5398986227862241,0.48750547117387166,0.5002966197288297,0.12902116827068766,0.7056981884328084,0.5627547938875994
0.5190830050445011,0.4906399406329105,0.4968444433596375,0.5204116081008447,0.46095611832947414,0.48612029982059923,0.4909310664139952,0.531900038538801,0.4933520514522335,0.3815827593568294,0.47972915311757325,0.42183287793876123
0.5489827440950924,0.46658631876912815,0.5116334150457669,0.5162041859424391,0.5581419886666039,0.6367936257750682,0.47100230236980867,0.5152220312362812,0.4889671759468277,0.6313630883626178,0.5240655006882451,0.37957894727380725
0.4778490626419658,0.4958943591422781,0.5130739206926637,0.5073093405792323,0.46809856161607966,0.4937731576404947,0.5146577676692532,0.47283300138230644,0.5042278578904233,0.4969301029737153,0.5678117524361065,0.4222060647008421
0.4943348201567276,0.4700227057468387,0.48359747605871184,0.4628454907846905,0.5322528845437199,0.500828279126089,0.4845036796978408,0.4916516039358617,0.4682232195452296,0.6169918836842692,0.4478352306504245,0.46085257476212327
