ns,nm,nf,entropy,lt,fix,ndev,pd,nuc,exp,rexp,sexp
0.32116405781286617,0.5220131780084953,0.5156805528553299,0.4641944168518549,0.5545905707608105,0.4047717778415776,0.4462122986561734,0.6094439541196395,0.5378950218778622,0.06722689033572138,0.2660550462761303,0.8018018011650218
0.5359085230440255,0.6555432020300507,0.5592702719945596,0.4581732056451512,0.32618471115284287,0.8056606430089914,0.838946423751319,0.6228789194329296,0.4900558510741001,0.14264749061827164,0.9245834550787144,0.32824818272764755
0.4668229027972798,0.45418630800792215,0.4572940843254173,0.46604399065688407,0.6699458926212307,0.5516038246267673,0.6392815868340401,0.5812647344987993,0.4355851226516092,0.5463414628522709,0.8786127182296152,0.7027027000029582
0.6107868020824598,0.5266221568303291,0.45216015747916716,0.5429549315635742,0.4369422961307847,0.5849447804577779,0.40539957560775663,0.5216861979609949,0.5081850647210766,0.03165979758030313,0.026688564881745425,0.009153783574468277
0.4192941713118571,0.524395219059459,0.5510717452661638,0.5368950340124761,0.6483683278316934,0.39593568280311287,0.5526872192353801,0.48566758540757093,0.522609659299587,0.9993715268617985,0.005824797933416281,0.9940503582951027
0.33363853790113285,0.4646467578032172,0.5537656313103865,0.5055999598444035,0.3947721176670047,0.5647467212168875,0.4041002892821831,0.4697326509681622,0.5037176768855901,0.9274322164993275,0.5045672031029957,0.9835430784145528
0.4256227278504289,0.5061879884665283,0.490551507809754,0.4944558978960403,0.22941822173896143,0.4889870236467041,0.5440303038675518,0.507864558134985,0.560635719370078,0.7826904987539881,0.9365079365045224,0.9986888111829314
0.3640189059261909,0.5049527674628473,0.5434121705770039,0.5469815011784589,0.43801652906606103,0.3938919037733719,0.6840191330157834,0.5139662836901386,0.5841723018768145,0.9670329670665143,0.0,0.9977728285159645
0.5945192918782399,0.47703098388863363,0.4490483476770164,0.4734621693609493,0.4081632653857822,0.6522346288394308,0.4584990557063716,0.6289468458617982,0.5211410178921656,0.007599309218988548,0.007057163020586232,0.9278416347991223
0.48088494945029536,0.4978257425015925,0.4778128156513338,0.46983885176533047,0.11533420706699571,0.4881938083488818,0.47504327623385323,0.4810438748725171,0.4430315205612496,0.010915197317054148,0.13802083331039594,0.8129803586505032
