nb,knn,dt,svc,rfc,gbtc,adtc
0.10650887573964497,0.05917159763313609,0.0,0.10650887573964497,0.0650887573964497,0.10650887573964497,0.10650887573964497
0.35428571428571426,0.3028571428571429,0.005714285714285714,0.35428571428571426,0.2914285714285714,0.35428571428571426,0.35428571428571426
0.05732484076433121,0.012738853503184714,0.0,0.05732484076433121,0.012738853503184714,0.05732484076433121,0.05732484076433121
0.3227848101265823,0.16455696202531644,0.0,0.3227848101265823,0.26582278481012656,0.3227848101265823,0.31645569620253167
0.22857142857142856,0.14285714285714285,0.0,0.22857142857142856,0.2,0.22857142857142856,0.22857142857142856
0.30128205128205127,0.2692307692307692,0.00641025641025641,0.30128205128205127,0.2692307692307692,0.30128205128205127,0.2948717948717949
0.3333333333333333,0.27586206896551724,0.0,0.3333333333333333,0.21264367816091953,0.3333333333333333,0.3333333333333333
0.22164948453608246,0.11855670103092783,0.0,0.22164948453608246,0.16494845360824742,0.22164948453608246,0.22164948453608246
0.12574850299401197,0.09580838323353294,0.0,0.12574850299401197,0.0718562874251497,0.12574850299401197,0.12574850299401197
0.19883040935672514,0.10526315789473684,0.0,0.19883040935672514,0.15789473684210525,0.19883040935672514,0.19883040935672514
