nb,knn,dt,svc,rfc,gbtc,adtc
0.4381139487333974,0.4894266435254121,0.5139501246720865,0.6815651620361061,0.4647227167629506,0.5572454184363056,0.5057689164196013
0.43996375116301023,0.40746513415804464,0.4337578886602691,0.14210575563609273,0.7762253240233521,0.4791775495757281,0.4927803688427336
0.2989136267767073,0.528767561805644,0.461362965408152,0.5866330700923621,0.4570641643364286,0.7461995363511129,0.5238768131197216
0.36958196198594806,0.5528559071375696,0.5294759183402875,0.6810601523851185,0.5784170118704395,0.5254949217772305,0.509418943542214
0.6517287431982096,0.5370725762879031,0.5781847088990553,0.5225417804278862,0.40546163693235127,0.49273143503491834,0.6319143179335692
0.586673479508709,0.5151011321001557,0.5714774756668852,0.8772142455698363,0.41521236855689647,0.5954532809868098,0.4996213166446627
0.615744315578176,0.5272624203512192,0.5600555471670104,0.8500902821834937,0.5270916784018627,0.6260911380054706,0.4528541088382002
0.2176351228135589,0.4661164420552202,0.5018709212110493,0.2633149324672699,0.5202736638301976,0.5719387866599464,0.36791395048146625
0.29619355883624154,0.5228247424397136,0.5074252202959063,0.6207973543301997,0.4915685603761758,0.2863555323438244,0.5348376622332023
0.2205895954956506,0.42468204519752095,0.4919207474128654,0.09492211097798386,0.41413965266431596,0.5268504795905085,0.49127517004208365
