nb,knn,dt,svc,rfc,gbtc,adtc
0.19691577820232609,0.5132780524538598,0.5495516624375933,0.0,0.3862559702923536,0.4761904711508521,0.4576515882658493
0.3852974831939092,0.4205591005159236,0.45079411528767055,0.09302401072733435,0.45496249018250157,0.6065378882212255,0.2210088680934279
0.32355058409444215,0.5964198317006653,0.6385249194542559,1.0,0.4444263253947246,0.06622516344055429,0.4062552763384274
0.5322580648447736,0.3804682767276708,0.539140636288209,1.0,0.41431160870626216,0.1417425226476845,0.4837183921528987
0.35419248276442883,0.5256179705604247,0.438150052701901,0.8426683457413455,0.5194260973414435,0.8840160284952969,0.6275089873221237
0.6964232891893778,0.4922345735301451,0.440015136964779,0.875000003583191,0.5323937493590762,0.008064516468854532,0.44078517011766705
0.24647122802086585,0.4805572222225136,0.5104145911785065,0.35613207523317925,0.569238832519785,0.5375722554600025,0.34772346108386953
0.35170278323481674,0.469863943390197,0.4909681926792181,0.40259740337805716,0.39809080970055766,0.9161542761625907,0.532098873327661
0.4876169496848587,0.5008955848256813,0.5151466756199814,0.21839078957614866,0.46543334579736706,0.48760932833990345,0.2859413443631823
0.7797797781048494,0.5169534962960044,0.4685574369081589,0.3017681731531213,0.45701713836199587,0.2678571457643568,0.48622334851659743
0.4475212145282679,0.5646053814274489,0.5286389932925863,0.8468482021537733,0.3446639370393112,0.8537313429344077,0.42952510108993935
0.4342331589313352,0.6033308796840253,0.505472160155837,0.0,0.5147246755976118,0.6146973011588428,0.36772442627063207
0.6311063218420911,0.3774318693888574,0.4725195234992363,0.2918660293409583,0.6066085823064897,0.38525835905667283,0.6025041484094383
0.9186939820750686,0.5118687336909634,0.40030760543379107,0.38874999994069503,0.6183872775049475,0.38639076770110214,0.604463390029474
0.6127566070782341,0.5253641403833091,0.4776506223419338,0.415094339611067,0.5656401962237861,0.9541918756099443,0.4876438543516024
0.6571373380010599,0.5756214662526032,0.4096472847521542,1.0000000000241074,0.5573824800399961,0.9601731602780922,0.3724095190371335
0.6055680254604117,0.6951138185831875,0.7687277960173144,0.979999999875395,0.5851768491783809,0.04791208791177981,0.2539643058471094
0.3718298865602604,0.47308507572646574,0.5025711187427091,0.4506939371723475,0.46032543415403826,0.12821782146656902,0.6263045393414031
0.3002488316665942,0.34928549924159136,0.35207579352017493,1.0,0.4268567184707944,0.531544957483956,0.2871572872703255
0.3849536672746836,0.32754440678617547,0.7262418475757474,0.41257934204038527,0.7246319571689428,0.06144241819657015,0.2629005280706036
0.35175471454873086,0.5659950877489863,0.4878861752721423,0.4710465214477628,0.5034139714250728,0.5075766052269584,0.5646934598015396
0.07348949848911912,0.4805231421958782,0.45530781441424406,0.2944467187638077,0.5072164961342729,0.7215895957390477,0.47519246832677675
0.5506435366844297,0.4950204376007322,0.5008405800890502,0.045084585673806354,0.562404901039939,0.5529799170667671,0.5354621040968885
0.562471203048096,0.5462304049854133,0.4711756723766498,0.4014239149216482,0.7502928457023539,0.18569435842071347,0.6091526351285885
0.5118067511656701,0.4504280854812224,0.4800895250553141,0.4533267107692891,0.5558157281873537,0.4287344205968502,0.5464924475510093
0.6059254638880487,0.5078032845121769,0.5202037052782302,0.30875893526715303,0.477938444118831,0.48198774844403525,0.4786593813678005
0.3479576917055116,0.4087351983253863,0.46818209457014326,0.5107516501938989,0.46853758202676377,0.7125372508444405,0.4305898472822868
0.22786537330539103,0.4874132018096796,0.48634567514475413,0.46942446018026507,0.5043840247255631,0.2782400546496626,0.4872985105633081
0.4813266814593101,0.492492369184621,0.4535925167401671,0.42838569661652326,0.5244710485867251,0.5000651935227645,0.523431999845123
0.5986203635613061,0.4533768143682513,0.5173762631375148,0.4436209940531599,0.503486334139163,0.4854409634195337,0.5385700093536097
0.5923180535558675,0.49905034961438943,0.47421117659710577,0.48898661639518737,0.46363131988453576,0.5321685635980935,0.5818957445915356
0.4380148902146992,0.5047343688100574,0.48386755925400426,0.3651491478498766,0.5162030748586182,0.5519132279882024,0.5129437202708164
0.4197041303300926,0.5252654892142562,0.4938513696895621,0.3068007876795886,0.4870860665494269,0.4743134366481999,0.5416857229373837
0.4396796496372931,0.4845178819970579,0.5029146224104586,0.5352224942719209,0.5712846451509104,0.5024582594036515,0.44970790865072374
0.5005829850481265,0.5361399738746051,0.4980060544944013,0.5635238147339103,0.523036262910054,0.40429376141432505,0.5123273285643556
0.5041185165802824,0.5023124733094272,0.48839352774142253,0.3911496680230334,0.5011158211552766,0.41627245011136893,0.4873097230823906
0.5738844290258667,0.5129890640246977,0.5474578300144464,0.4963444579766688,0.5429065688291184,0.5625240633787583,0.5357431310762889
0.41578207958271596,0.4016500390997668,0.4870306601725788,0.20765578330454515,0.4002532071518873,0.7720431188912269,0.46448619149316595
0.4206173138206484,0.48612874568674624,0.473361314107249,0.5670503279192749,0.5256569832861262,0.5118662786311412,0.5257184899356215
0.8441423687791985,0.4961995662332618,0.41237133496548406,0.588160921277485,0.46092763903903056,0.025661668434494245,0.6305909751795462
